,text,date,label,label_name,id,toxicity_label,toxicity_score
10410,"In relation to Ed and Stede’s s-x scene - I would tell ppl I wasn’t ready for physical intimacy not because I didn’t want it but because my body needed to feel safe around them. Once my nervous system realized they weren’t just to use me, I felt safe enough to consent",2024-04-29,1,prayer,1784994058785411503,4 stars,0.35818156599998474
10411,"Designing, setting up and perfecting your own personal self custody solution is a complex and multifaceted problem		We're finally taking the wraps off our new 3 part series that goes in depth to help those with serious funds get top tier security 🔒		{{URL}}",2024-04-29,1,prayer,1784994051932004358,5 stars,0.6456176042556763
10412,"{{USERNAME}} ""Uh- y-yeah!! Yeah, totally, gotta love nature..."" He laughed nervously as he chewed on his bottom lip, his voice wavering from his nerves as he tried his best to avoid direct eye contact. He didn't have time to spray himself down so he was praying to whoever was above that his -",2024-04-29,1,prayer,1784994049084027163,1 star,0.5069156885147095
10413,My blackmail slut signed a contract extention and is now on month 4 of $250/weekly payments.		Should I make him sign another extension and up the weekly amount again?		Findom depth contract blackmail parental control chastity cage teamviewer Kidslox humiliation paypig Goddess,2024-04-29,1,prayer,1784994045405659314,1 star,0.7501537799835205
10414,{{USERNAME}} That’s crazy because i like when he plays. It’s comp and it’s obvious we need the depth. I’m not mad at the LB pick we need the depth‼️ hopefully he keeps working and earns a shot just like Wilson.,2024-04-29,1,prayer,1784994042365010109,4 stars,0.37251728773117065
10415,"So excited to see the duo in their comic accurate costume after a decade of waiting, reunite and fight like bloody hell to the tune of Madonna’s “Like a Prayer.”	#DeadpoolAndWolverine #DeadpoolWolverine #Deadpool #Deadpool3 #Marvel {{URL}}",2024-04-29,1,prayer,1784994032969769287,5 stars,0.5261889100074768
10416,"{{USERNAME}} {{USERNAME}} {{USERNAME}} If they were truly pro Palestinian, they would be demanding release of hostages and praying for peace. Hamas has sent support of these protests",2024-04-29,1,prayer,1784994023884648624,1 star,0.5457596778869629
10417,{{USERNAME}} I've read every post and I pray for you for Zoe and all your children. I fall in love with every child as soon as I see them. I never forget their smiles I never forget how thankful I am that Jesus is real. Love you all. Praying for Dad as well.❤️,2024-04-29,1,prayer,1784994010920001547,5 stars,0.9179920554161072
10418,Praying for America and other concerns 		{{URL}},2024-04-29,1,prayer,1784993995891814574,5 stars,0.32503652572631836
10419,{{USERNAME}} Look how scared of the people the Democratic party is they are praying tht the corrupt Biden regime will get TRUMP CONVICTED BEFORE NOVEMBER  BECUZ THEY KNO THE COUNTRY IS WIT TRUMP.BUT THE SUPREME COURT IS THE LAST WORD AN THEY WILL NEVER LET THE REGIME GET AWAY WITH  CORRUPTION,2024-04-29,1,prayer,1784993994809774254,1 star,0.6120115518569946
10420,i’m praying for this nigga cause i damn near wanted to quit the game fighting the tree sentinel LMAOO {{URL}},2024-04-29,1,prayer,1784993992393842908,1 star,0.6295552849769592
10421,{{USERNAME}} I mute Sod and soap in depth too much carly,2024-04-29,1,prayer,1784993985905283459,2 stars,0.37039414048194885
10422,"{{USERNAME}} You’ve got to remember he’s playing in the Portuguese league which isn’t terrific. 	Look how much of a ‘superstar’ Núñez looked, went to Liverpool &amp; he looks so far out of his depth!",2024-04-29,1,prayer,1784993976908501443,5 stars,0.33302971720695496
10423,"{{USERNAME}} Go to 90 meetings in 90 days, get a sponsor with at least 20 years sobriety who goes to at least 3 mtgs a week, do exactly what that sponsor says even though it seems dumb, and work the 12 steps in the first year.  Believing in god is optional, but prayer calms alcoholics down.",2024-04-29,1,prayer,1784993967526044032,1 star,0.4014696180820465
10424,{{USERNAME}} A praying mantis of some kind,2024-04-29,1,prayer,1784993957228789997,5 stars,0.3220529854297638
10425,"{{USERNAME}} Praying for you, friend.",2024-04-29,1,prayer,1784993949264044249,5 stars,0.47857871651649475
10426,"{{USERNAME}} HAHSJCJSJSJ YUPPPPP, i thought that i should expand upon that part of her confession where she says that she lies in bed night after night praying it isn’t true 😭😭😭",2024-04-29,1,prayer,1784993946214732245,1 star,0.3692181706428528
10427,"{{USERNAME}} Glad you were baptized, but get rid of the tarot cards even if used metaphorically instead of for divination. Jesus didn't resort to sorcery--just plain spoken prayer and faith in God in the here and now.",2024-04-29,1,prayer,1784993937763004916,1 star,0.31085386872291565
10428,{{USERNAME}} Praying it'll be real once,2024-04-29,1,prayer,1784993930817261672,1 star,0.36895328760147095
10429,Fajr prayer caught him while he was stuck under the rubble.. Watch what an elderly man did in #Gaza (video) {{URL}},2024-04-29,1,prayer,1784993927868657988,1 star,0.5795307159423828
10430,"Control sexual identity, sex, intimacy, ...""they"" have full control of YOU. 		{{URL}}",2024-04-29,1,prayer,1784993927021375617,5 stars,0.5925103425979614
10431,"{{USERNAME}} no one has ever researched in depth to what extent the so called ""genes"" influence looks, bones and other traits		a lot of cases of average or even a bit below average parents birthing high tier MoGGers like Chico or Leonardo DiCaprio		hormones/womb/nutrients/environment involved",2024-04-29,1,prayer,1784993926178291883,1 star,0.21252107620239258
10432,"{{USERNAME}} {{USERNAME}} Damn bruh, praying for you.		I been good tho",2024-04-29,1,prayer,1784993921891762550,1 star,0.38431423902511597
10433,Mother and Daughter lingerie posing 🔥 Diving into the intricacies of familial intimacy through sensual artistry. Witness the delicate interplay of beauty and taboo in this captivating piece.  #Daz3D #3dart #DazStudio #pixiv 		{{URL}} {{URL}},2024-04-29,1,prayer,1784993921309008365,5 stars,0.5778276920318604
10434,{{USERNAME}} Praying who is your source just read the same in the NY times.,2024-04-29,1,prayer,1784993912399999340,1 star,0.6472871899604797
10435,"I’m so annoyed, one lady started preaching to me in the station and my eyes started watering bare bc of the wind then she hugged me so tight and starts praying loud as hell😭",2024-04-29,1,prayer,1784993912274202650,1 star,0.5803530216217041
10436,"{{USERNAME}} None of them def start for us but good depth signings, not a massive fan of Branthwaite though",2024-04-29,1,prayer,1784993911791825377,3 stars,0.42263302206993103
10437,{{USERNAME}} Take care praying for you everything will be fine 🫂🫂🫂,2024-04-29,1,prayer,1784993903822692684,5 stars,0.5754797458648682
10438,{{USERNAME}} AMEN TO YOUR PRAYER 🙏🏽 🦅,2024-04-29,1,prayer,1784993893953495361,5 stars,0.5687364339828491
10439,i am praying to the gods for a based mildew tweet please moldy gods 🙏🙏🙏🙏🙏🙏🙏🙏🙏 i need to be fed,2024-04-29,1,prayer,1784993893466918932,1 star,0.3234788179397583
10440,"{{USERNAME}} First, your feelings are so valid. You are meant to live a good life, friend! I’m praying for better days for you! 🫶",2024-04-29,1,prayer,1784993893425033337,5 stars,0.3179130554199219
10441,"{{USERNAME}} {{USERNAME}} Yes, prayer is the key",2024-04-29,1,prayer,1784993888458956911,5 stars,0.4426259994506836
10442,🚨Houses Were Ripped to the Ground! Praying for those who lost everything in this devastating Storm ~Tornado 🌪 {{URL}},2024-04-29,1,prayer,1784993887628464619,1 star,0.5935323238372803
10443,"of a what still felt like a newfound connection. afraid of intimacy from where it's led him, he tries to open his heart to gentleness again. he felt so guarded &amp; closed, but here he craved for the intimacy he desired. she was a comfortable space for him, one in which he eases",2024-04-29,1,prayer,1784993874294812897,4 stars,0.421902060508728
10444,{{USERNAME}} Aside that sef why will she quote that tweet amen 	Jesus is king na prayer 😂,2024-04-29,1,prayer,1784993872067678226,1 star,0.3899872303009033
10445,{{USERNAME}} Praying for God blessing over my work. I need more equipment as fashion designer,2024-04-29,1,prayer,1784993865256095990,5 stars,0.5204119086265564
10446,🥱🤒🖕🤨	 prayer psychological arise nuclear spin tonight point,2024-04-29,1,prayer,1784993860948529223,5 stars,0.3348311185836792
10447,{{USERNAME}} Praying for both of you,2024-04-29,1,prayer,1784993855378448453,5 stars,0.32108625769615173
10448,{{USERNAME}} It doesn't need to be a top-300 portal player. Just a depth piece or developmental project,2024-04-29,1,prayer,1784993839591096773,3 stars,0.23854558169841766
10449,{{USERNAME}} {{USERNAME}} I say longer.  As the generations passed they forgot what was fought for and let the European Money Masters back in.  It was all downhill after that.  The Investigative Journalist that did the in depth study was a tad dry but certainly an educating experience.… {{URL}},2024-04-29,1,prayer,1784993838840365126,3 stars,0.2645587921142578
10450,The lack of depth in people today as a result of culture capture is significant. A devolving of human soul collaboration is occurring. 7/🧵,2024-04-29,1,prayer,1784993838672826556,2 stars,0.3194161653518677
10451,{{USERNAME}} Who?  You?		You’re nothing to be scared of 😂		You’re just a retarded Djokovic sycophant who spams.  There’s no depth to you.		You can’t win with words. {{URL}},2024-04-29,1,prayer,1784993809455067524,1 star,0.7556971311569214
10452,"In intercession, we echo the shared struggles of humanity. ""Me too, Lord"" reflects our common needs and vulnerabilities. Let's prioritize others' deliverance, trusting in divine timing for our own. 🙏 #Intercession #SharedStruggles {{URL}}",2024-04-29,1,prayer,1784993808301580319,5 stars,0.5653669834136963
10453,"$CGC.V 's highlight intercept of 24.4 g/t Au over 0.9m from 895.1m is very high grade, thin and very deep (thickness and depth are down-the-hole): {{URL}}",2024-04-29,1,prayer,1784993807483695211,1 star,0.3202250599861145
10454,praying for the day denji is happy and healed,2024-04-29,1,prayer,1784993804690268307,5 stars,0.5696865916252136
10455,What happened to the Prayer and Positivity 🤣🤣🤣🤣😭😭😭😭🤣🤣,2024-04-29,1,prayer,1784993791574696144,5 stars,0.5301302075386047
10456,A local restaurant just posted that they will require diners to stand up for prayer before lunch and dinner. Is that even legal??,2024-04-29,1,prayer,1784993788835844427,1 star,0.4680668115615845
10457,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Hadith number 4933 from Sunan Abi Dawud is narrated by Abu Sa'id al-Khudri. In this hadith, the Prophet Muhammad (peace be upon him) discusses the significance of praying in congregation and its reward. The hadith states:""The Messenger of Allah (PBUH) said: 'Prayer in… {{URL}}",2024-04-29,1,prayer,1784993781202276772,1 star,0.2533535063266754
10458,Happy  Monday 😊  I said a prayer for you today: #blessed #faith #hope #prayer #prayers {{URL}},2024-04-29,1,prayer,1784993779449020800,5 stars,0.6809247136116028
10459,"{{USERNAME}} {{USERNAME}} Got schooled by Rice in the recent game, Gallagher well out of his depth",2024-04-29,1,prayer,1784993775464452165,4 stars,0.33144140243530273
10460,{{USERNAME}} {{USERNAME}} I love these words!	 Support and Honor one another. 	None have all the answers. 	We All make mistakes!	Cross the Finish Line TOGETHER!	IMHO I think that’s what most want.	………...PRAYING for this………..,2024-04-29,1,prayer,1784993765431840957,5 stars,0.9512342810630798
10461,{{USERNAME}} Revel in the art of temptation and the joy of intimacy; my content is a gateway to your bliss. 🍓🔞,2024-04-29,1,prayer,1784993760515858854,5 stars,0.8025370836257935
10462,Vogel is the scapegoat once again. I don’t think a coaching change will fix this. Young players were traded. Depth was traded {{URL}},2024-04-29,1,prayer,1784993759416951095,1 star,0.4778313934803009
10463,{{USERNAME}} Oh fuck off!!  You still play your Hollywood clip. Watch the thousands of hours of actual capitol  footage.    One GREAT GRANDMOTHER  was simply praying after the others were gone. She was arrested 2 weeks ago.  HITLER LOVES YOU NAZI ASS BASTARDS.,2024-04-29,1,prayer,1784993754727788910,1 star,0.7401027083396912
10464,{{USERNAME}} Who’s praying on your downfall,2024-04-29,1,prayer,1784993751376462280,1 star,0.46861565113067627
10465,{{USERNAME}} {{USERNAME}} My guess is that it'd likely be too hard because it'd cost an extra $100k+ per year on top of already paying more NIL than other schools AND you'll have to convince them to play at your school at 14 or 15 on the depth chart instead of starting somewhere else... (so even more $$$),2024-04-29,1,prayer,1784993750474953041,1 star,0.35038748383522034
10466,{{USERNAME}} Praying,2024-04-29,1,prayer,1784993742325182683,1 star,0.40692755579948425
10467,"{{USERNAME}} we are tired, prayer warrior {{URL}}",2024-04-29,1,prayer,1784993739410215329,5 stars,0.29481029510498047
10468,{{USERNAME}} Are they praying down on their knees I'll be praying for them too hehehe 🤭 {{URL}},2024-04-29,1,prayer,1784993732187898192,1 star,0.39728859066963196
10469,Prepare for the rain and the storms before they arrive in your life!		#bible #jesus #hope #bibleverse #verseoftheday #pray #prayer #jesuschrist #worship #faith #godisgood #christianliving #livegodsword #gospel #god #biblestudy #christianity #christianlife #christian #scripture {{URL}},2024-04-29,1,prayer,1784993732019835378,5 stars,0.5313733816146851
10470,{{USERNAME}} Praying 🙏,2024-04-29,1,prayer,1784993726521110697,5 stars,0.4588366150856018
10471,😭 that boy is so weird. I hope Aaliyah mama be in prayer constantly cause ???,2024-04-29,1,prayer,1784993717386141736,1 star,0.44147592782974243
10472,"{{USERNAME}} I'm a former Home Ec teacher. Anytime I'm in the kitchen, the dogs think I'm doing a food demo. Praying I'll spaz out and throw food.....",2024-04-29,1,prayer,1784993714449866870,1 star,0.4605069160461426
10473,{{USERNAME}} praying manifesting 😭,2024-04-29,1,prayer,1784993713657160050,5 stars,0.44878795742988586
10474,MAGA Criminal PRAYS TO TRUMP in High-Speed Chase {{URL}} via {{USERNAME}}#Praying To Trump ? WTF 😳 🥶🤬,2024-04-29,1,prayer,1784993709911642267,1 star,0.45046985149383545
10475,{{USERNAME}} 🙏 Praying!!!,2024-04-29,1,prayer,1784993705897680928,5 stars,0.5350813269615173
10476,{{USERNAME}} {{USERNAME}} Praying ❗❗❗❗,2024-04-29,1,prayer,1784993698855653691,5 stars,0.349249929189682
10477,Fr man. My prayer always {{URL}},2024-04-29,1,prayer,1784993692115222624,5 stars,0.6492087841033936
10478,{{USERNAME}} the answer to your prayer {{URL}},2024-04-29,1,prayer,1784993688986222677,5 stars,0.4226050078868866
10479,{{USERNAME}} {{USERNAME}} {{USERNAME}} Praying,2024-04-29,1,prayer,1784993688483193067,1 star,0.4652903974056244
10480,praying God watches over me during this fast🤲🏼,2024-04-29,1,prayer,1784993687321129057,5 stars,0.613709568977356
10481,omfg i'm praying theres more than just fortnight music video for this era like come onnnn 1989 tv got NOTHING omg,2024-04-29,1,prayer,1784993670426419214,1 star,0.5129646062850952
10482,"{{USERNAME}} love that people are still creating in depth content like this in a beautiful way, thanks!",2024-04-29,1,prayer,1784993668182761908,5 stars,0.8098033666610718
10483,The power of prayer is real.  {{URL}},2024-04-29,1,prayer,1784993664319598900,5 stars,0.5536062717437744
10484,Super underrated name in the portal		Part of a really good Colgate team who’s been in the tourney for the last 4 years (obviously he was only there for the last 2)		Could be a great depth pickup for a P5 team {{URL}},2024-04-29,1,prayer,1784993645088665655,5 stars,0.4269077777862549
10485,Work on yourself and you’ll attract everything you’ve been praying for,2024-04-29,1,prayer,1784993618207388132,5 stars,0.6956980228424072
10486,{{USERNAME}} he rejects your prayer simply because you reject His Son Jesus Christ! 		wake up muslims!,2024-04-29,1,prayer,1784993605465014454,1 star,0.7236211895942688
10487,The people making a human chain around them though. Clearly they think that America is so bad and racist and whatever else that they felt the need to protect people while they’re praying. Seriously who is gonna mess w/ them? {{URL}},2024-04-29,1,prayer,1784993603825135670,1 star,0.4238754212856293
10488,{{USERNAME}} praying for your vitamin d levels,2024-04-29,1,prayer,1784993599416881276,5 stars,0.3428474962711334
10489,"{{USERNAME}} We just want colours with some depth, is that too much to ask? 😭",2024-04-29,1,prayer,1784993593846796416,3 stars,0.420815646648407
10490,"{{USERNAME}} By praying for your friends, you create a sense of unity and strength.",2024-04-29,1,prayer,1784993593330933779,5 stars,0.7670813202857971
10491,The factor within AI development that is not interrogated with enough depth or frequency is that many of the use cases being developed are a result of us failing to be good at being human beings. We avoid our potential &amp; treat others poorly.,2024-04-29,1,prayer,1784993592928506273,2 stars,0.5323355793952942
10492,want to again emphasize just how little actual space on OSU's sprawling campus the pro-ceasefire protestors - some of whom were praying when arrests started - had occupied bc it really underscores just how unnecessarily violent and skewed the response to shut them down was. {{URL}},2024-04-29,1,prayer,1784993589849661878,1 star,0.23627333343029022
10493,{{USERNAME}} Still praying 🙏  McKenzie is so loved by God and even as she fights this battle she is safe and protected in his hands. Rest in the Lord and let him battle for you. Phil. 1:6,2024-04-29,1,prayer,1784993588343955907,5 stars,0.722775399684906
10494,"this is absolutely true for me.		the greatest gift in my life is a beautiful man who fulfills all needs and is truly my best friend. we spend our days laughing together and building intimacy and secrets and joy.		this weird, hateful view of women is 100% projection {{URL}}",2024-04-29,1,prayer,1784993582723764556,5 stars,0.9674824476242065
10495,"Please Read Carefully. ❤️❤️❤️👇👇👇👇		There is only one form of intimacy that does not hinder	 personal development and does not provoke conflicts 	and energy losses - it is mature love; by this term, I 	mean complete closeness between two people, each of 	whom maintains… {{URL}} {{URL}}",2024-04-29,1,prayer,1784993574481768455,5 stars,0.420234352350235
10496,{{USERNAME}} Rizz or prayer point ? 😂,2024-04-29,1,prayer,1784993571197587524,1 star,0.33757543563842773
10497,King Charles &amp; Friends Raped 'Hundreds of Children' - Explosive New Testimony {{URL}},2024-04-26,8,prophesy,1783688811857268817,5 stars,0.3787629306316376
10498,{{USERNAME}} I’m not looking for articles. I’m looking for the direct testimony you cited. I’d like to read it for myself.,2024-04-26,8,prophesy,1783688794341798192,3 stars,0.29837125539779663
10499,{{USERNAME}} expresses desire to be in the presence of {{USERNAME}} and offers encouragement!		He’s appeared to come around to supporting {{USERNAME}} and the	Great American Society Plan 🇺🇸 		Thank you for the support {{USERNAME}} !! {{URL}},2024-04-26,8,prophesy,1783688766260924632,5 stars,0.45592695474624634
10500,☕️ Becky's Encouragement - Obedience To Christ		on yt @ beckyhaag	no copyright infringement intended		#beckyhaag #obedience #christisking #devotional #jesuscafe #vlogger {{URL}},2024-04-26,8,prophesy,1783688734845878688,1 star,0.38708776235580444
10501,Surviving the Shoah in the Dutch Countryside: A Child Survivor Gives Testimony {{URL}} #boulder,2024-04-26,8,prophesy,1783688594080858238,4 stars,0.36731502413749695
10502,"Day 310 - 1 Kings 16	The chapter begins with Baasha, the king of Israel, who attracts divine judgment for his evil deeds, including his idolatry and the sins he led Israel into. God sends Jehu, the son of Hanani the seer, to prophesy the downfall of Baasha’s lineage, which...",2024-04-26,8,prophesy,1783688551110173039,4 stars,0.3634016215801239
10503,{{USERNAME}} {{USERNAME}} {{USERNAME}} Unfortunately that voids all testimony,2024-04-26,8,prophesy,1783688543765967113,1 star,0.5282592177391052
10504,{{USERNAME}} {{USERNAME}} I’m thinking you don’t understand hearsay. What part of the testimony was hearsay?,2024-04-26,8,prophesy,1783688448190116087,1 star,0.5207618474960327
10505,{{USERNAME}} Is this a pre or post Ptolemaic prophesy? LOL!,2024-04-26,8,prophesy,1783688445052834195,1 star,0.46104902029037476
10506,{{USERNAME}} {{USERNAME}} His testimony is also irrelevant. He says nothing about the federal portion of the case. Everything pecker says is commonplace business and has nothing to do with campaign irregularity. It’s simply empty air. Bragg has no case.,2024-04-26,8,prophesy,1783688425066881079,1 star,0.7594298720359802
10507,"{{USERNAME}} {{USERNAME}} {{USERNAME}} Under oath:		""Epstein's longtime Palm Beach butler testified Ghislaine Maxwell gave him instructions to 'see nothing'		Underage Virginia Roberts aka Virginia Giuffre was at the island, Maxwell picked her up at Mar-a-Lago""		{{URL}}",2024-04-26,8,prophesy,1783688399112564934,1 star,0.4060492217540741
10508,"Someone was kind enough to post an aged “fact check” from 2021 and it prompted me to post this transcript of my testimony to the CDC from so long ago. Perma | Halt Covid Vaccine, Research Scientist Urges CDC {{URL}}",2024-04-26,8,prophesy,1783688334897754315,1 star,0.3635171353816986
10509,"Weekly Roundup on the Global Against #Antisemitism April 25, 2024		Source: Combat Antisemitism Movement		Following Columbia University President Minouche Shafik’s Congressional testimony, an explosion of antisemitic incidents occurred on American campuses, with Columbia at the… {{URL}}",2024-04-26,8,prophesy,1783688332196655484,1 star,0.4508942663669586
10510,{{USERNAME}} Thanks buddy! I appreciate that very much! My mom has been very sick and it’s here hard. Praying and hoping she gets well soon!  I appreciate your kind words and encouragement!,2024-04-26,8,prophesy,1783688214907171015,5 stars,0.7481757402420044
10511,"{{USERNAME}} COVID-19 was a bio weapon.	Andrew Huff	Vice President of Eco health alliance.	Testimony under oath.		His boss, Peter dazak.	Created the Bioweapon known as COVID-19.		( {{URL}} )",2024-04-26,8,prophesy,1783688209400017100,4 stars,0.245115265250206
10512,{{USERNAME}} Amazing testimony &amp; im so very happy for everyone participating &amp; experiencing healing results!  Praise God. 		Early day tomorrow so shutting down. But thank you all for sharing.,2024-04-26,8,prophesy,1783688138826690704,5 stars,0.8902319669723511
10513,"{{USERNAME}} {{USERNAME}} The way she cut her off and manipulated the testimony there, Why should she bend any rules for Omar’s kid if Omar is going to disrespect her like that?  So on with the process and out she goes.",2024-04-26,8,prophesy,1783688132959113305,4 stars,0.2714449465274811
10514,{{USERNAME}} {{USERNAME}} Thomas is courtesy of Biden. He stopped corroborating witness testimony in the Anita Hill case .,2024-04-26,8,prophesy,1783688119235351021,1 star,0.49125054478645325
10515,"Many false prophets will arise and will mislead many. Because lawlessness is increased, most people’s love will grow cold. But the one who endures to the end, he will be saved. This gospel of the kingdom shall be preached in the whole world as a testimony to all the nations, and… {{URL}}",2024-04-26,8,prophesy,1783688086632669488,5 stars,0.4924980401992798
10516,"{{USERNAME}} {{USERNAME}} Holy Mary, Mother of God 	Hail Holy Queen	Hail Mary Full Of Grace 	Queen of Heaven 	The Immaculate Conception 		""No, I am nothing but a creature, He (God) is everything"" - Mary 		Source: Roy Schoeman's conversion testimony {{URL}}",2024-04-26,8,prophesy,1783688082933371086,5 stars,0.284121036529541
10517,"{{USERNAME}} {{USERNAME}} {{USERNAME}} 	You may scratch it off after Karen's testimony, which you should be in court for. As a good wife should, to give loving spousal support &amp; hold a tiny hand while the horrors &amp; stories of him banging other hotter women during your marriage cums out.",2024-04-26,8,prophesy,1783687976192737652,5 stars,0.30791112780570984
10518,#TIFI #RWA #LovelyWallet {{URL}} Thank you for always being a source of positivity and encouragement. {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783687967665475788,5 stars,0.6327375769615173
10519,"{{USERNAME}} ✝️ 	Hear THE MOST HIGH GOD	with ""WALLS DOWN"" 😢		HE TRULY Loves HIS CREATION🫂		HOW BEAUTIFUL HIS openness is to ALL of us.		Feel HIS Pain &amp; Love ❤️ here		HE will gather us unto HIMSELF soon🚀		3AM FROM GOD'S ❤️ HEART: HIS SADNESS &amp; #RAPTURE ENCOURAGEMENT	{{URL}}",2024-04-26,8,prophesy,1783687932710162681,5 stars,0.6469898819923401
10520,{{USERNAME}} {{USERNAME}} No damning testimony princess oh and fuck Ukraine,2024-04-26,8,prophesy,1783687869783060650,1 star,0.5852072834968567
10521,{{USERNAME}} Cant sue for a liars false testimony,2024-04-26,8,prophesy,1783687844961390746,1 star,0.7092944383621216
10522,{{USERNAME}} Awesome. Needed this encouragement. Thank you!,2024-04-26,8,prophesy,1783687803148046512,5 stars,0.925971269607544
10523,Judge Cannon Unseals Docs Alleging Jack Smith's Lead Prosecutor Threatened Trump Valet Attorney and Tried to Bribe Him in Exchange For Client's Testimony Against Trump | The Gateway Pundit | by Cristina Laila {{URL}},2024-04-26,8,prophesy,1783687700509335731,1 star,0.5689240097999573
10524,-There's a point where your life itself becomes a living testimony.		This all itself -		-A part of the looking glass -,2024-04-26,8,prophesy,1783687619169165763,5 stars,0.35219481587409973
10525,Ania's Amazing Healing Testimony💪🏻		CTTO (Credits To The Rightful Owner)		Visit Us: {{URL}}		Learn More: {{URL}}		#BESTTA #Claybourn #Yong #Fashion #miracle #Godisreal #JesusChrist #Messiah #bible #salvation #truelove #gracefoundme #neverstop #fyp {{URL}},2024-04-26,8,prophesy,1783687590786580732,5 stars,0.6361575722694397
10526,{{USERNAME}} Like your testimony on J6 committee?		Cry harder,2024-04-26,8,prophesy,1783687530639933532,1 star,0.3068193197250366
10527,"{{USERNAME}} Amen , my testimony is coming in Jesus name.",2024-04-26,8,prophesy,1783687500084465808,5 stars,0.38006362318992615
10528,"{{USERNAME}} {{USERNAME}} I worked with Lauren Craig from {{USERNAME}} as my first mentor. Her encouragement to embrace what makes me different, instead of conforming to conventions, was fundamental to my writing.",2024-04-26,8,prophesy,1783687471425003613,5 stars,0.5104610323905945
10529,"✝️ 	Hear THE MOST HIGH GOD	with ""WALLS DOWN"" 😢		HE TRULY Loves HIS CREATION🫂		HOW BEAUTIFUL HIS openness is to ALL of us.		Feel HIS Pain &amp; Love ❤️ here		HE will gather us unto HIMSELF soon🚀		3AM FROM GOD'S ❤️ HEART: HIS SADNESS &amp; #RAPTURE ENCOURAGEMENT	{{URL}}",2024-04-26,8,prophesy,1783687395482718262,5 stars,0.7305043339729309
10530,"{{USERNAME}} No never say they got away with it, dont give them encouragement with these dumb posts,",2024-04-26,8,prophesy,1783687384640450791,1 star,0.6793980598449707
10531,Encouragement is through ignorance.		▬نمشؾ▬	◗W77◖		▬ٺون▬	◗FVF◖,2024-04-26,8,prophesy,1783687329359511728,1 star,0.2852797508239746
10532,"{{USERNAME}} {{USERNAME}} I was just thinking about this in the shower this morning in another case. A murder case with overwhelming evidence of guilt, but the DA fought like mad to get in ""exact match,"" ""100% sure"" firearms testimony that was already weak and tangential. They always get greedy.",2024-04-26,8,prophesy,1783687318341136663,1 star,0.44643542170524597
10533,😆🙃🥱☹️	 testimony satisfy supposed responsibility somehow model nevertheless,2024-04-26,8,prophesy,1783687201785778245,4 stars,0.4417245388031006
10534,{{USERNAME}} I do I jus don’t be postin it 😂 to embarrassin unless it’s a testimony.,2024-04-26,8,prophesy,1783687167878762782,1 star,0.4945371448993683
10535,Who knew that Seller Amp had a variations section… thanks Kateecommerce for the help and encouragement tonight! {{URL}},2024-04-26,8,prophesy,1783687113113809364,5 stars,0.2915721535682678
10536,{{USERNAME}} They don't want to recognize the fact that his scars and the way he looks is his testimony.,2024-04-26,8,prophesy,1783687105690104024,3 stars,0.26798516511917114
10537,{{USERNAME}} It is so sad. It happened to my father's people. The Indigenous Chinook of Northwest Occupied America. But we have no promise of a saviour. Our elder's prophesy is that the land will take itself from the occupiers.,2024-04-26,8,prophesy,1783687089541792102,1 star,0.638484001159668
10538,#TIFI #RWA #LovelyWallet {{URL}} Your words of encouragement have been a source of inspiration for me. {{USERNAME}} {{USERNAME}} {{USERNAME}},2024-04-26,8,prophesy,1783687057287922075,5 stars,0.5265771746635437
10539,{{USERNAME}} {{USERNAME}} Fake story. Pure BS. Little to no details.   We know Israeli government make up a lot of stories to disinform &amp; coverup for their crimes. Similarly to Mia Schem's sea of lies testimony. {{USERNAME}} if you can believe such without questioning then you are completely oblivious.,2024-04-26,8,prophesy,1783687040644608435,1 star,0.8711637258529663
10540,{{URL}}	Lawyer James Kitchen presents his analysis on why the courts failed to uphold the individual’s rights and also to explain the capture of professional regulatory boards in the country. “I don’t care how many laws you have or how good they are on paper. They,2024-04-26,8,prophesy,1783686996256591935,4 stars,0.24483785033226013
10541,Actually 	I am lucky that most of my followers are so funny and I always laugh and received encouragement when I see your comments 🤭,2024-04-26,8,prophesy,1783686892418224609,5 stars,0.7084775567054749
10542,"I am a Libra. Have you heard about the ""Sabdwich Method"" -I start with a compliment or praise, then address the issue or area of improvement, and then end with another compliment or encouragement. That's what I do best at, always and unintentionally giving my opinion that way 🤘",2024-04-26,8,prophesy,1783686864383377415,5 stars,0.4949489235877991
10543,"{{USERNAME}} {{USERNAME}} {{USERNAME}} I'd love to be in your presence right now...it's obvious you're in need of some ""encouragement""",2024-04-26,8,prophesy,1783686851448156558,3 stars,0.3204787075519562
10544,"{{USERNAME}} I was hoping they at least would have given it back to Judge Chutkan, so that she could allow witness testimony, while they're deciding on the ruling.  Very disappointed, and worried actually.",2024-04-26,8,prophesy,1783686782049300723,1 star,0.5844813585281372
10545,{{USERNAME}} {{USERNAME}} {{USERNAME}} Heretic.  Jesus must according to prophesy come from the line of David from the Tribe of Judah.  If He is notJewish he is not the Messiah and Son of God.  Yer an eegit.,2024-04-26,8,prophesy,1783686777108091272,1 star,0.7965612411499023
